surah:ayah	position	word	meaning	ayah_link
9:72	15	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/9:72/tafsirs/toBeReplaced'> خَالِدِينَ فِيهَا وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ</a>
9:89	4	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/9:89/tafsirs/toBeReplaced'> أَعَدَّ اللَّهُ لَهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا</a>
9:100	16	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/9:100/tafsirs/toBeReplaced'> وَأَعَدَّ لَهُمْ جَنَّاتٍ تَجْرِي تَحْتَهَا الْأَنْهَارُ خَالِدِينَ فِيهَا أَبَدًا</a>
10:9	14	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/10:9/tafsirs/toBeReplaced'> تَجْرِي مِنْ تَحْتِهِمُ الْأَنْهَارُ فِي جَنَّاتِ النَّعِيمِ</a>
13:4	5	wajannātun	and gardens	<a style='color:#95C7FF' href='https://quran.com/13:4/tafsirs/toBeReplaced'> وَفِي الْأَرْضِ قِطَعٌ مُتَجَاوِرَاتٌ وَجَنَّاتٌ مِنْ أَعْنَابٍ</a>
13:23	1	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/13:23/tafsirs/toBeReplaced'> جَنَّاتُ عَدْنٍ يَدْخُلُونَهَا وَمَنْ صَلَحَ مِنْ آبَائِهِمْ وَأَزْوَاجِهِمْ وَذُرِّيَّاتِهِمْ</a>
14:23	6	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/14:23/tafsirs/toBeReplaced'> وَأُدْخِلَ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
15:45	4	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/15:45/tafsirs/toBeReplaced'> إِنَّ الْمُتَّقِينَ فِي جَنَّاتٍ وَعُيُونٍ</a>
16:31	1	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/16:31/tafsirs/toBeReplaced'> جَنَّاتُ عَدْنٍ يَدْخُلُونَهَا تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ لَهُمْ فِيهَا مَا يَشَاءُونَ</a>
17:91	4	jannatun	a garden	<a style='color:#95C7FF' href='https://quran.com/17:91/tafsirs/toBeReplaced'> أَوْ تَكُونَ لَكَ جَنَّةٌ مِنْ نَخِيلٍ وَعِنَبٍ</a>
18:31	3	jannātu	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/18:31/tafsirs/toBeReplaced'> أُولَٰئِكَ لَهُمْ جَنَّاتُ عَدْنٍ تَجْرِي مِنْ تَحْتِهِمُ الْأَنْهَارُ</a>
18:32	7	jannatayni	two gardens	<a style='color:#95C7FF' href='https://quran.com/18:32/tafsirs/toBeReplaced'> وَاضْرِبْ لَهُمْ مَثَلًا رَجُلَيْنِ جَعَلْنَا لِأَحَدِهِمَا جَنَّتَيْنِ مِنْ أَعْنَابٍ</a>
18:33	2	l-janatayni	(of) the two gardens	<a style='color:#95C7FF' href='https://quran.com/18:33/tafsirs/toBeReplaced'> كِلْتَا الْجَنَّتَيْنِ آتَتْ أُكُلَهَا وَلَمْ تَظْلِمْ مِنْهُ شَيْئًا</a>
18:35	2	jannatahu	his garden	<a style='color:#95C7FF' href='https://quran.com/18:35/tafsirs/toBeReplaced'> وَدَخَلَ جَنَّتَهُ وَهُوَ ظَالِمٌ لِنَفْسِهِ قَالَ مَا أَظُنُّ أَنْ تَبِيدَ هَٰذِهِ أَبَدًا</a>
18:39	4	jannataka	your garden	<a style='color:#95C7FF' href='https://quran.com/18:39/tafsirs/toBeReplaced'> وَلَوْلَا إِذْ دَخَلْتَ جَنَّتَكَ قُلْتَ مَا شَاءَ اللَّهُ لَا قُوَّةَ إِلَّا بِاللَّهِ</a>
18:40	7	jannatika	your garden	<a style='color:#95C7FF' href='https://quran.com/18:40/tafsirs/toBeReplaced'> فَعَسَىٰ رَبِّي أَنْ يُؤْتِيَنِ خَيْرًا مِنْ جَنَّتِكَ</a>
18:107	8	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/18:107/tafsirs/toBeReplaced'> إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ كَانَتْ لَهُمْ جَنَّاتُ الْفِرْدَوْسِ نُزُلًا</a>
19:61	1	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/19:61/tafsirs/toBeReplaced'> جَنَّاتِ عَدْنٍ الَّتِي وَعَدَ الرَّحْمَٰنُ عِبَادَهُ بِالْغَيْبِ</a>
20:76	1	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/20:76/tafsirs/toBeReplaced'> جَنَّاتُ عَدْنٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا</a>
22:14	8	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/22:14/tafsirs/toBeReplaced'> إِنَّ اللَّهَ يُدْخِلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
22:23	8	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/22:23/tafsirs/toBeReplaced'> إِنَّ اللَّهَ يُدْخِلُ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
22:56	11	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/22:56/tafsirs/toBeReplaced'> فَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ فِي جَنَّاتِ النَّعِيمِ</a>
23:19	4	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/23:19/tafsirs/toBeReplaced'> فَأَنْشَأْنَا لَكُمْ بِهِ جَنَّاتٍ مِنْ نَخِيلٍ وَأَعْنَابٍ</a>
25:8	8	jannatun	a garden	<a style='color:#95C7FF' href='https://quran.com/25:8/tafsirs/toBeReplaced'> أَوْ يُلْقَىٰ إِلَيْهِ كَنْزٌ أَوْ تَكُونُ لَهُ جَنَّةٌ يَأْكُلُ مِنْهَا</a>
25:10	10	jannātin	gardens 	<a style='color:#95C7FF' href='https://quran.com/25:10/tafsirs/toBeReplaced'> تَبَارَكَ الَّذِي إِنْ شَاءَ جَعَلَ لَكَ خَيْرًا مِنْ ذَٰلِكَ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
25:15	5	jannatu	Garden	<a style='color:#95C7FF' href='https://quran.com/25:15/tafsirs/toBeReplaced'> قُلْ أَذَٰلِكَ خَيْرٌ أَمْ جَنَّةُ الْخُلْدِ الَّتِي وُعِدَ الْمُتَّقُونَ</a>
26:57	3	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/26:57/tafsirs/toBeReplaced'> فَأَخْرَجْنَاهُمْ مِنْ جَنَّاتٍ وَعُيُونٍ</a>
26:85	4	jannati	(of) Garden(s)	<a style='color:#95C7FF' href='https://quran.com/26:85/tafsirs/toBeReplaced'> وَاجْعَلْنِي مِنْ وَرَثَةِ جَنَّةِ النَّعِيمِ</a>
26:134	1	wajannātin	And gardens	<a style='color:#95C7FF' href='https://quran.com/26:134/tafsirs/toBeReplaced'> وَجَنَّاتٍ وَعُيُونٍ</a>
